256505,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
256500,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
256468,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
256272,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
256224,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
256071,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
255807,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
255794,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
255691,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
255379,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
255239,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
255222,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
255042,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
254958,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
254817,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
254388,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
254234,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
254228,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
254220,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
253931,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
253665,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
253549,2022-08-07 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
252401,2022-08-06 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
252237,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
252135,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
252094,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
252091,2022-08-06 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
252089,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
251777,2022-08-06 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
251584,2022-08-06 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
251329,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
250908,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
250493,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
250451,2022-08-06 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
250377,2022-08-06 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
250214,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
250209,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
249997,2022-08-06 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
249258,2022-08-04 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
249222,2022-08-04 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
248419,2022-08-03 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
248377,2022-08-03 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
248087,2022-08-02 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
247446,2022-08-01 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
247437,2022-08-01 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
247042,2022-07-31 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
246859,2022-07-31 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
246457,2022-07-31 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
246442,2022-07-31 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
246401,2022-07-31 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
245873,2022-07-31 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
245813,2022-07-31 00:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
245797,2022-07-31 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
245785,2022-07-31 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
245721,2022-07-31 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
245627,2022-07-31 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
245322,2022-07-31 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
245312,2022-07-31 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
245302,2022-07-31 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
244598,2022-07-31 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
