id,uuid,name,developer_name,city,published,sv_rewards_enabled,created_at,Youtube Link,
,1cac6dc2-dd9f-11ec-9b1b-ef96d763d1ef,Arihant Aspire - Panvel,Arihant Superstructures Limited,Mumbai,TRUE,Active,27 May 2022,,
,7452509e-dd79-11ec-8ae8-cb58bd545997,Solitude - Sector 89,M3M,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",,Inactive,27 May 2022,,
,4dc733b6-b026-11ec-befc-fb97471a60d9,PSR Nandanam - Devanahalli				,PSR Builders & Developers,Bengaluru,TRUE,Active,30 Mar 2022,https://www.youtube.com/watch?v=v3wrNmEx3bI,
,6e38b85c-dd78-11ec-908c-430edfb43864,Global City 81 - Sector 81,Signature Global,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",,Inactive,27 May 2022,,
,797695fa-dd77-11ec-ab61-bb927b453908,Global Park - Sector 36,Signature Global,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",,Inactive,27 May 2022,,
,49bcf7cc-affb-11ec-8690-17bd56b181eb,Mauli Pride - Malad East,Mauli Sai Developers Pvt Ltd,Mumbai,TRUE,Inactive,30 Mar 2022,https://www.youtube.com/watch?v=hqQS7iq1QSM,
,94f1a1f4-dd76-11ec-a1c1-9774a91669a7,Gems - Sector 89,Smart World Developers,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",,Inactive,27 May 2022,,
,8bb1214c-dd75-11ec-838e-1f304fb0a944,Elevate - Sector 59,Conscient Infrastructure	,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,27 May 2022,,
,332337ea-afe4-11ec-9af7-afa5215ba794,Nirman Milestone - Pimpri Chinchwad,Nirman Developers,Pune,TRUE,Inactive,30 Mar 2022,https://www.youtube.com/watch?v=lJj-mOHsFOE,
,21378ea4-de70-11ec-b147-e7adcd0b73ad,Skyways 106 - Lohegaon,Skyways Group,Pune,TRUE,Active,28 May 2022,,
,e1f0ff9e-de6c-11ec-b07d-b32cb8fdd896,Goodwill Crescent - Keshav Nagar,Choice Group,Pune,TRUE,Active,28 May 2022,,
,e5c00b4c-af7d-11ec-90f6-4301ea65f3b8,Codename Levelup Thane - Thane,Ranjan Realty,Mumbai,TRUE,Inactive,29 Mar 2022,https://www.youtube.com/watch?v=VH3EESuHdyw,
,3a975154-af7c-11ec-a1b3-5b233c829481,Amber One - Thakurli East				,Amber Buildcon				,Mumbai,TRUE,Active,29 Mar 2022,https://www.youtube.com/watch?v=xbzGJprCo0o,
,a7d53ee2-af4b-11ec-8d39-2b5de4f66e16,Garden Avenue - K - Virar West,Sridutt Constructions,Mumbai,TRUE,Inactive,29 Mar 2022,https://www.youtube.com/watch?v=dAuFpltrl8c,
,a0fb2008-de64-11ec-87dd-276552c5e389,Fortune Estates - Hadapsar,Oricon Developers,Pune,TRUE,Active,28 May 2022,,
,750d3f84-de60-11ec-a4f4-abd8a9b186cc,RJ Lake Gardenia - Old Madras Road,R.J. Rishikaran Projects Private Limited,Bengaluru,TRUE,Active,28 May 2022,,
,6b783a28-de51-11ec-8a05-17fb3f4e7fb6,Heritage Urbanpod - Sarjapur Road,Heritage Homes Affordable Housing,Bengaluru,TRUE,Active,28 May 2022,https://youtu.be/pHLOS6L8Eq8,
,df1df570-de4d-11ec-8be9-0bd7cd02e151,Swashraya - Andheri West,DEM Infraventure Pvt. Ltd,Mumbai,TRUE,Active,28 May 2022,,
,27cdb596-e022-11ec-95ac-3b6cf6d17e67,Peninsula Park Elite - Sarjapur - Doddatimmasandra,Peninsula Infra Development Pvt.Ltd,Bengaluru,TRUE,Inactive,30 May 2022,,
,f827e98a-e01f-11ec-8358-439660e77bd3,Sree Adithya Lotus -  Krishnarajapura ,Sree Adithya Developers,Bengaluru,TRUE,Active,30 May 2022,,
,3d08ab56-e01c-11ec-8406-6b383d1f8a89,Urban village - Chikkajala,Thanvi buildtech & Ventures,Bengaluru,TRUE,Active,30 May 2022,,
,a62a8278-e01a-11ec-bdc2-93d32dae0a2f,Goodwill Breeza - Dhanori,Choice Group,Pune,TRUE,Active,30 May 2022,,
,7159dfc0-acf9-11ec-9250-571c323948e4,Codename Zen - Ghatkopar East,L&T Realty,Mumbai,TRUE,Active,26 Mar 2022,https://www.youtube.com/watch?v=WxWdtXRawiE,
,06c7945a-ace9-11ec-b99d-574336d95c88,Airoli Tower - Airoli,J P Builders and Developers,Mumbai,TRUE,Active,26 Mar 2022,https://www.youtube.com/watch?v=HJTJtsUNgL0,
,5a29858e-ace6-11ec-91c5-fb7add71ef38,Satyam Niranjani - Hadapsar,Satyam construction,Pune,TRUE,Active,26 Mar 2022,https://www.youtube.com/watch?v=qqeXoWypqT4,
,014d0534-dfdc-11ec-8aa6-6f2af514ef82,Codename Smart Choice - Ghatkopar East,Choice Group,Mumbai,TRUE,Active,30 May 2022,,
,2687994c-e0fc-11ec-9949-83921ca070a1,Mannat Towers - Kondhwa,Ashoka Properties,Pune,TRUE,Active,31 May 2022,,
,f0277a6e-e0e4-11ec-84d2-9b5fc664df13,GRC Subhiksha - Hosa Road,GRC Infra Pvt. Ltd,Bengaluru,TRUE,Active,31 May 2022,,
,093e1b54-e0bb-11ec-be67-3f47e7327b74,Smart World Orchard - Sector 61,Smart World Developers,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,31 May 2022,,
,897506d6-e0b9-11ec-952f-2fe616ccfc60,Fusion 4 Pearl - Yelahanka New Town,Thanvi buildtech & Ventures,Bengaluru,TRUE,Active,31 May 2022,,
,9b6a9450-e0b4-11ec-88ae-ebd829a82b56,Swarn Jeevan - Taloja,Omkaresh Infratech LLP,Mumbai,TRUE,Inactive,31 May 2022,,
,a73be08a-e0ab-11ec-88ef-0f005650dbe4,Saideep Hulas - K.R.Puram,Shri Sai Deep Estates,Bengaluru,TRUE,Active,31 May 2022,,
,bbfb6f10-e0a9-11ec-b7e3-cb467aaf813a,Veer Sidhanak - Kurla East,Om Sai Griha Nirman Pvt Ltd,Mumbai,TRUE,Active,31 May 2022,,
,38497190-e0a8-11ec-b946-ab2677eb6ba2,Eldeco Acclaim - Sector 2 ,Eldeco,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,31 May 2022,,
,297871d0-e0a2-11ec-ba05-7b3c08906afb,Birla Navya - Sector 63,Birla Estates,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",,Inactive,31 May 2022,,
,14428e08-e09e-11ec-97ac-dbe7201daf05,Upkar Vandana Woods - Sarjapura Road,Upkar Shelters,Bengaluru,TRUE,Active,31 May 2022,,
,415673d4-e1b4-11ec-8184-fb0205c35e2c,Dotom Isle - Malad West,Dotom,Mumbai,TRUE,Inactive,1 Jun 2022,,
,d013940c-e1ab-11ec-9060-d30632a239f3,Millennium Atlas - Tathawade,Millennium Developers,Pune,TRUE,Inactive,1 Jun 2022,,
,b86a1290-e165-11ec-a0fa-c71a155b0f29,Kohinoor Coral - Hinjewadi,Kohinoor Group,Pune,TRUE,Active,1 Jun 2022,,
,491c3212-e27b-11ec-84b6-23be6debf3c0,Fortune Kosmos - OFF Sarjapur Road,The Fortune Group,Bengaluru,TRUE,Active,2 Jun 2022,https://youtu.be/Jv7KwDw3_xY,
,e86b68ee-ac23-11ec-96e2-472196feb30b,Raghav Nova - Kurla East,Raghav Raj Builders And Developers ,Mumbai,TRUE,Inactive,25 Mar 2022,https://youtu.be/6lpHvJjJO-4,
,bed7395a-ac1d-11ec-ab39-9b56515009bd,Raghav Amara - Kurla East,Raghav Raj Builders And Developers ,Mumbai,TRUE,Inactive,25 Mar 2022,https://youtu.be/45dWy7gYP8g,
,6d2d09ce-ac1b-11ec-9a33-3b96f12755ec,Dream Pearl - Ulwe,Lucky Developers,Mumbai,TRUE,Active,25 Mar 2022,https://www.youtube.com/watch?v=VtrNcN1Wr4g,
,27b313a2-ac11-11ec-8da0-df3df37b4787,Balaji Heights - Rasayani		,A M Developers,Mumbai,TRUE,Inactive,25 Mar 2022,https://www.youtube.com/watch?v=rACE3-6VfC4,
,26c7db6c-e26c-11ec-8a9b-cf1d959a8ab4,Radiance Blossom - Whitefield,Radiance Realty Developers India Ltd,Bengaluru,TRUE,Active,2 Jun 2022,,
,0d5ff0e4-e260-11ec-afa1-9fff0ccce600,Success Windsor Tower -  Pradhikaran,Success Infra,Pune,TRUE,Active,2 Jun 2022,,
,cfe29ece-ab8c-11ec-bb42-676178c618a5,Happy Homes - Rasayani,Ratneshwar Developers,Mumbai,TRUE,Active,24 Mar 2022,https://www.youtube.com/watch?v=AKQ-JOud7Eo,
,1bef7058-e409-11ec-8022-5f8eca31dbc9,Rajshree 11 East - Ghatkopar East,Rajshree Builders,Mumbai,TRUE,Active,4 Jun 2022,,
,4c5df68a-e407-11ec-a050-7b22c3bb7d71,Sai Swaroop - Chembur,Concrete Builders,Mumbai,TRUE,Active,4 Jun 2022,https://youtu.be/9JvFT-_jgaU,
,5c3aa9d8-e405-11ec-8800-dfbaaacfaa32,Sai Samast - Deonar - Chembur,Concrete Builders,Mumbai,TRUE,Active,4 Jun 2022,,
,818c6514-e400-11ec-9083-8fb539d699a2,The White Villas - Shahapur,St Angelos Vnct Ventures Pvt Ltd,Mumbai,TRUE,Active,4 Jun 2022,https://youtu.be/ysKlgYHE-OQ,
,45392c2e-e3e6-11ec-a211-c317a448e9b7,Guptari Galaxy City - Neral,Guptari Infra Projects,Mumbai,TRUE,Active,4 Jun 2022,,
,c2dfcd5c-e3e3-11ec-997c-d3d6e5a0d0c2,Rexon Developer - Coming Soon - Goregaon West,Rexon Developers LLP,Mumbai,TRUE,Active,4 Jun 2022,,
,e030e3d0-e3db-11ec-bf1e-d71439dfed36,Swapnalok - Bhiwandi,Siteman Home,Mumbai,TRUE,Active,4 Jun 2022,,
,4cf59854-e3d6-11ec-9555-939c8a489e88,Satyam Pride - New Panvel East,Satyam Realty ,Mumbai,TRUE,Active,4 Jun 2022,,
,5ebc4cc0-aa94-11ec-ae78-b7f6caeb61ce,Ekta Verve - Khar West,Ekta World,Mumbai,TRUE,Active,23 Mar 2022,https://www.youtube.com/watch?v=XKt6naG43jo,
,68dcfee4-e3d2-11ec-ae13-67c74b8555bb,One Midtown - West Delhi,DLF India,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",,Inactive,4 Jun 2022,,
,c9bb7b66-e3d0-11ec-85e1-bf4a6cb61d15,Walchand Paradise - Mira Road East,Walchand Builders,Mumbai,TRUE,Inactive,4 Jun 2022,,
,6097d0f8-e3cb-11ec-a4af-6fe46a67d438,Apna Ghar - Mira Bhayandar,Seven eleven construction pvt ltd,Mumbai,TRUE,Inactive,4 Jun 2022,,
,23c02e46-e65f-11ec-9a28-7bbc45b60c73,KNS Fresco - Doddaballapur Road,KNS Infrastructure Private Limited,Bengaluru,TRUE,Active,7 Jun 2022,,
,2e9be504-e64a-11ec-89f8-dff58eff44d5,KNS OASIS - Sarjapur Road,KNS Infrastructure Private Limited,Bengaluru,TRUE,Active,7 Jun 2022,,
,49d3b49e-e638-11ec-96fc-2fa1b7ba13c5,Green Willows - Shahapur,Green Lifespaces,Mumbai,TRUE,Active,7 Jun 2022,,
,e0be5b6e-e635-11ec-981c-67a2e7e3c4da,Sharon Rose - Malad West,JDN Relaty,Mumbai,TRUE,Active,7 Jun 2022,,
,474b5954-a9d2-11ec-a6e2-a7edb11d8056,Gawand Baug - Thane West,Vardhman Developers,Mumbai,TRUE,Active,22 Mar 2022,https://youtu.be/v0toue2ErWM,
,c5a59d0a-e62c-11ec-96c7-bf9d9ac78e9b,Shree Ganesh Tower - Pradhikaran,Polite Developers,Pune,TRUE,Active,7 Jun 2022,https://youtu.be/nVla7cuy6bg,
,66dfb466-e629-11ec-bc5f-57822f221092,Vasant Oasis - Andheri East,Sheth Creators,Mumbai,TRUE,Inactive,7 Jun 2022,https://youtu.be/6kHlq0Jm7pQ,
,8a65440a-e624-11ec-8bf8-fb300fe02ba6,Rivali Park - Borivali East,CCI Projects Private Limited,Mumbai,TRUE,Active,7 Jun 2022,,
,603a594a-a9b6-11ec-8cf4-9bbf649f57a1,Glory - Parel ,Rohan Lifescapes,Mumbai,TRUE,Active,22 Mar 2022,https://www.youtube.com/watch?v=DTzvXdeMAtI,
,5798f660-e620-11ec-abe5-9b52bb199459,Nivara Laxminath - Vileparle East,Nivara Realtors LLP,Mumbai,TRUE,Active,7 Jun 2022,https://youtu.be/Yvbp_eL0_go,
,132f519c-e754-11ec-bec6-0f6e9703a1c9,Adisesh Boulevard - Whitefield,Adisesh Projects,Bengaluru,TRUE,Active,8 Jun 2022,https://youtu.be/utuIk38xGvY,
,561486fc-e7eb-11ec-9831-0790da42de6e,Platinum 9 - Baner,Platinum Groups,Pune,TRUE,Active,9 Jun 2022,,
,8bc25672-e7e0-11ec-9f3a-c741a207c565,Konnark Oasis - Panvel,Konark Builders,Mumbai,TRUE,Active,9 Jun 2022,,
,4df3340a-e7d7-11ec-be91-e7864c7425a9,Euro Ville - Shahapur,Bhide lifestyle world,Mumbai,TRUE,Active,9 Jun 2022,,
,fba10f08-e7d4-11ec-a2ac-47efb7307367,"Seascapes - Panoramic Vistas - Harne, Dapoli",Dquor Spaces LLP ,Pune,TRUE,Active,9 Jun 2022,,
,2e1015e0-e8e0-11ec-9d0b-a7bac32d20c1,Star Living - Thane West,Theme Developers Pvt. Ltd,Mumbai,TRUE,Active,10 Jun 2022,,
,576c18be-e8de-11ec-895c-dbd6d0d0dbf2,Gulab Srushti - Kothrud,Buttepatil Properties ,Pune,TRUE,Active,10 Jun 2022,,
,04839c7c-e8dd-11ec-954a-8b953667aeb8,Gulab Shilp - Atulnagar Warje ,Buttepatil Properties ,Pune,TRUE,Active,10 Jun 2022,,
,e86146aa-e8a7-11ec-8147-232fc232c95f,Mango Grove - Channapatna,Mother Earth Farm Land,Bengaluru,TRUE,Active,10 Jun 2022,,
,828ce446-e98e-11ec-92fe-9f5cfe5307dc,Rockmount Residency - Kalyan West,Borgaonkar Group,Mumbai,TRUE,Active,11 Jun 2022,,
,6606fc5c-e97b-11ec-ba8f-736ed8503a54,Mahaveer Ranches - Begur Hobli,"Mahaveer group M/s Reddy Structures Pvt Ltd""",Bengaluru,TRUE,Active,11 Jun 2022,,
,bab9f762-a5c5-11ec-8070-034559639cee,Provident Capella - Whitefield,Provident Housing Ltd,Bengaluru,TRUE,Inactive,17 Mar 2022,https://www.youtube.com/watch?v=pCYQqXvcqHg,
,3c010304-e975-11ec-bd02-bb9ada4b536c,Definer Hi-Life - Maragondanahalli Main road,Definer Ventures,Bengaluru,TRUE,Active,11 Jun 2022,,
,ccc77f7e-e963-11ec-ab15-373e85b88fff,Rupashree - Sahakarnagar,Yatin Kulkarni Venture,Pune,TRUE,Active,11 Jun 2022,,
,2d781588-e953-11ec-af7e-1fe234b43741,Mapsko Mount Ville - Sector 79,Mapsko Builders Pvt. Ltd,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",TRUE,Active,11 Jun 2022,,
,8e42a486-e94f-11ec-af74-878ff207bce8,SJR Blue Waters - Srjapur Road`,SJR Prime Corporation Pvt Ltd,Bengaluru,TRUE,Active,11 Jun 2022,,
,b5cfedd6-ea55-11ec-93c5-3f4a98a9c7e4,Mantra 29 Gold Coast - Dhanori,Mantra Properties,Pune,TRUE,Active,12 Jun 2022,,
,2fc94c06-ea54-11ec-b6b4-63ba1160dba9,MAntra Essence - Undri,Mantra Properties,Pune,TRUE,Active,12 Jun 2022,,
,2594fd34-eb21-11ec-b869-83e7c22a3681,ANP Landmark - Wakad,ANP Corp,Pune,TRUE,Active,13 Jun 2022,,
,a3663570-a535-11ec-8d69-4fa5a03f9bc4,The Universe - Mumbra,Al- Mantasha Realty,Mumbai,,Inactive,16 Mar 2022,https://www.youtube.com/watch?v=B85v_7D1sdo,
,0ff31052-a534-11ec-ab51-6bce516ed6ec,Eastern Winds - Kurla East,Shree Krishna Homes Pvt Ltd ,Mumbai,TRUE,Inactive,16 Mar 2022,https://www.youtube.com/watch?v=5VZ1OadSJN4,
,6f0c04e2-eb0f-11ec-a746-2f99be9e5659,Belmac Residences - New Kalyani Nagar,Belmac,Pune,TRUE,Active,13 Jun 2022,,
,81c909b0-eadb-11ec-9f65-8fe20dbbc51b,Mahaveer Carnation - Kankapura Road,"Mahaveer group M/s Reddy Structures Pvt Ltd""",Bengaluru,TRUE,Active,13 Jun 2022,,
,44825062-eada-11ec-917a-73a74fd23fb0,Mahaveer Trident - Electronic City,"Mahaveer group M/s Reddy Structures Pvt Ltd""",Bengaluru,TRUE,Active,13 Jun 2022,,
,ec3370e0-ead8-11ec-8da4-e3b129570703,Mahaveer Northscape - International Airport Road,"Mahaveer group M/s Reddy Structures Pvt Ltd""",Bengaluru,TRUE,Active,13 Jun 2022,,
,f5b8aec6-a3a9-11ec-a983-b78e9c79811f,72 corp - Kurla West,M/s Skyblu Developers 				,Mumbai,TRUE,Active,14 Mar 2022,https://www.youtube.com/watch?v=tYneJ5PU0XA,
,d0b26b98-ead6-11ec-b2ca-d3ac1acab852,Mahaveer Sitara - JP Nagar,"Mahaveer group M/s Reddy Structures Pvt Ltd""",Bengaluru,TRUE,Active,13 Jun 2022,,
,3ff192ec-ead5-11ec-af7b-4ff32c709d52,Mahaveer Turquoise - Basapura Electronic City,"Mahaveer group M/s Reddy Structures Pvt Ltd""",Bengaluru,TRUE,Active,13 Jun 2022,,
,babb4a2e-ead3-11ec-9638-339918600578,Mahaveer Palatium - Jigani Harohalli Main Road,"Mahaveer group M/s Reddy Structures Pvt Ltd""",Bengaluru,TRUE,Active,13 Jun 2022,,
,9efe175e-ebea-11ec-8a37-736ffbd4b620,Urban Skyline II - Ravet ,Urban Space Creators,Pune,TRUE,Active,14 Jun 2022,,
,f73b9874-ebd6-11ec-b4d6-e33ad823b0ab,Veer One - Vasai East ,Veer Global Infraconstruction Limited ,Mumbai,TRUE,Inactive,14 Jun 2022,,
,085930a0-a2a1-11ec-8679-eb71ac5f0d3a,Parivaramm Phase 1 & 2,Vijay Properties,Mumbai,TRUE,Active,13 Mar 2022,https://www.youtube.com/watch?v=3tg3sHJotP0,
,7d9c6a38-a294-11ec-866a-13f9a30ddfab,Unimont Aurum - Karjat,Unimont Realty,Mumbai,TRUE,Active,13 Mar 2022,https://www.youtube.com/watch?v=PGDXCNbaFZw,
,6cff2ce8-ebd1-11ec-9a0a-6b014e27d686,Vishwajeet Pink City - Ambernath East,GBK Group,Mumbai,,Inactive,14 Jun 2022,,
,7fbc87fe-a289-11ec-bea6-0fbb60676a46,Sowparnika Columns - Whitefield,Sowparnika Projects And Infrastructure Pvt. Ltd.,Bengaluru,TRUE,Active,13 Mar 2022,https://www.youtube.com/watch?v=hVPpBco4RNA,
,a887eff4-ebcf-11ec-a2c0-071f2e85731b,Vishwajeet Pink City - Ambernath East,GBK Group,Mumbai,TRUE,Inactive,14 Jun 2022,,
,6282e67e-ebc7-11ec-8fcf-4bb0a2c3234d,Global Celesta - Chandapura,Global Edifice Builders,Bengaluru,TRUE,Active,14 Jun 2022,,
,b85944ea-eba3-11ec-9ae5-0762aec23ccc,Aarcon - Punawale,GK Associates,Pune,TRUE,Active,14 Jun 2022,,
,042305ce-a21f-11ec-b907-9f3ae93c2952,Durga Nandana - Yelahanka,Zaurya Realtech Private Limited,Bengaluru,TRUE,Active,12 Mar 2022,https://www.youtube.com/watch?v=vJH8LbbvcHg,
,4d590818-ec95-11ec-903b-eb295d265ee3,Grand Icon Phase 2 - Electronic City Bengaluru,Icon Developer & Promoters  ,Bengaluru,TRUE,Active,15 Jun 2022,,
,fdf2b8b6-a219-11ec-a47a-9f2b16630208,Renaissance Reserva - Jalahalli,Renaissance Holdings and Developers Pvt Ltd,Bengaluru,TRUE,Active,12 Mar 2022,https://www.youtube.com/watch?v=Yfd0hW6L31k,
,5cd42814-ec94-11ec-bf9c-6f473c9f3079,Gran Icon Phase 2 - Bengaluru ,Icon Developer & Promoters  ,Bengaluru,,Inactive,15 Jun 2022,,
,20cd8346-a212-11ec-aa1d-a7e045a6d6dd,Kumar Palmcrest - Pisoli,Kumar Properties,Pune,TRUE,Inactive,12 Mar 2022,https://www.youtube.com/watch?v=Vejue6oEz-g,
,f8bce378-ec8b-11ec-8323-93f3a9364a4f,Paraiso - Shilphata ,Om Aditya Group,Mumbai,TRUE,Active,15 Jun 2022,,
,43c4ad5c-ec86-11ec-96cd-d70ccd46e395,Sethia Darshan - Malad East ,Sethia Infrastructure Pvt. Ltd.,Mumbai,TRUE,Active,15 Jun 2022,,
,ae59c83e-ec84-11ec-a6d8-078f67b534f4,Pyramid Parkland - Bhukum,Pyramid Lifestyle ,Pune,TRUE,Active,15 Jun 2022,,
,85eaa30e-ed8e-11ec-a692-f379635d9ab0,East Point - Ghatkopar East ,Shreenathji Group,Mumbai,TRUE,Active,16 Jun 2022,,
,0eb8e6ce-ed5c-11ec-ae00-2f6e3fb8e736,Mont Claire - Pashan,Mont Vert Homes,Pune,TRUE,Inactive,16 Jun 2022,,
,d2838036-a159-11ec-b40d-47f8f049464d,Durga Imperial - Kalyan East,Durga Group,Mumbai,TRUE,Inactive,11 Mar 2022,https://www.youtube.com/watch?v=MnmLcc_A4t4,
,7c2b49a8-a12c-11ec-a2af-abfe073a789b,Haware Meadows - Neral,Haware Builders Pvt Ltd,Mumbai,TRUE,Active,11 Mar 2022,https://www.youtube.com/watch?v=nm7sUQwpKuw,
,c3994bb6-ed47-11ec-9d7d-efbcbe094ab7,Winspace Amelio - Andheri West ,Moongipa Developers,Mumbai,TRUE,Active,16 Jun 2022,https://youtu.be/MxcCTOrRnIQ,
,aa0c94fc-a128-11ec-826d-f717b7828aee,Labdhi Gardens Phase 6-11 - Neral,Labdhi Lifestyle Limited,Mumbai,TRUE,Active,11 Mar 2022,https://www.youtube.com/watch?v=-vZWlVsg6b8,
,79b78acc-a124-11ec-ad6d-5b6cac098184,The Mist - Karjat,Gee Cee Ventures Limited,Mumbai,TRUE,Inactive,11 Mar 2022,https://www.youtube.com/watch?v=y0G3-Dl8-TY,
,c6a460ee-ed46-11ec-9a7f-d36220f7ff5a,Mali Pinnacle - Kalyan East ,Mali Infra ,Mumbai,TRUE,Active,16 Jun 2022,,
,8d131460-a0f7-11ec-8720-576cf7d7a600,Vajram Newtown - Thanisandra Main Road,Vajram Group,Bengaluru,TRUE,Active,11 Mar 2022,https://www.youtube.com/watch?v=M2z7Y762V_o,
,1f865ad4-ee5d-11ec-8241-67ca861586aa,SHIV PARBAT - Dahisar East,V3 Partners,Mumbai,TRUE,Active,17 Jun 2022,,
,13df45fe-a0f3-11ec-ad1a-276b4eace7ef,Yojan One - Kurla West ,Meru Realty,Mumbai,TRUE,Active,11 Mar 2022,https://www.youtube.com/watch?v=_q76aYQqMo4,
,12b0fec2-ee35-11ec-b38e-f78c162cf21d,Minerva - Mahalaxmi ,Lokhandwala ,Mumbai,TRUE,Active,17 Jun 2022,https://youtu.be/woLUS5y5usI,
,95602e4e-a0ef-11ec-b45d-77628d908b6b,Avani - NIBM ANNEX,Sankla Buildcoon,Pune,TRUE,Active,11 Mar 2022,https://www.youtube.com/watch?v=gUFRaHucyKo,
,bb0c5160-eee0-11ec-89f9-eff20d2f5de8,Asset Arcadia - Off Sarjapura,CoEvolve Estates Pvt. Ltd,Bengaluru,TRUE,Active,18 Jun 2022,,
,2e63e4ca-f0b7-11ec-98dd-dfac19ed8942,Icon - Kandivali West ,Vora Skyline,Mumbai,TRUE,Inactive,20 Jun 2022,,
,5dc164b2-a0ea-11ec-b3bf-ffd86e1f7a48,Suraj Eterna - Mahim West,Suraj Estate Developers Limited,Mumbai,,Inactive,11 Mar 2022,https://www.youtube.com/watch?v=KDA7tEU7Oj8,
,7c39cc30-a078-11ec-9126-0f9bf83f1cc3,95 West - Malad West,Stans Buildtech Realty,Mumbai,TRUE,Inactive,10 Mar 2022,https://www.youtube.com/watch?v=eT-IxwUY7zo,
,54f7a108-a058-11ec-949a-fba29c954147,Central Park - Vikhroli East,Vaibhavlaxmi Developers,Mumbai,TRUE,Inactive,10 Mar 2022,https://www.youtube.com/watch?v=SaeJvjM1uQg,
,81548002-a055-11ec-b8ab-93f991b339a7,Sommet - Bhugaon,Sankla Buildcoon,Pune,TRUE,Inactive,10 Mar 2022,https://www.youtube.com/watch?v=lEE7zA6fX4Y,
,fc280438-f0b5-11ec-a495-a79e09ac38e6,Hive 67 - Kandivali West ,Vora Skyline,Mumbai,TRUE,Active,20 Jun 2022,,
,75be6f5e-f150-11ec-8ca6-6f398f1954e4,Cascade Avenue - Thane West ,Chirag ,Mumbai,TRUE,Active,21 Jun 2022,https://youtu.be/R1ApxY__42g,
,d9df5bec-a042-11ec-8a01-7f9fb245cd5f,The Heavens Palace - Mumbra,Al- Mantasha Realty,Mumbai,,Inactive,10 Mar 2022,https://www.youtube.com/watch?v=9nxz3KpWd0E,
,4bfb0c22-f137-11ec-82b4-3ba5ff617959,Centrico - Malad West ,Vora Skyline,Mumbai,TRUE,Active,21 Jun 2022,,
,4dc69908-f133-11ec-9658-13776506f2a6,Estado - Bandra East ,Kochra Realty,Mumbai,TRUE,Inactive,21 Jun 2022,,
,186e0b5a-9f72-11ec-865f-f31a052f2665,Green Republic - Wagholi,Samrat Buildcon,Pune,TRUE,Active,9 Mar 2022,https://www.youtube.com/watch?v=eCkexUqlTeM,
,0244e6a6-f200-11ec-bf57-e773d89f73c1,Seema Rajdhani - Ghatkopar East,Seema Developers and Builders LLP,Mumbai,TRUE,Active,22 Jun 2022,,
,e1c56ff0-f1fe-11ec-8dce-23c6121b9ce3,Magnolia Valley Wood - Bidadi ,Magnolia Group ,Bengaluru,TRUE,Active,22 Jun 2022,,
,46a90d80-f305-11ec-90a2-1bacda1e5762,Aarra Springs - Sarjapura EXT Chikkatirupathi,Aarra Communities Holdings,Bengaluru,TRUE,Active,23 Jun 2022,,
,ea4de2b0-9d12-11ec-b1de-3318d6e99f87,Mahalaxmi Nagar - Naigaon East,Mahalaxmi Homemakers Pvt Ltd,Mumbai,TRUE,Inactive,6 Mar 2022,https://www.youtube.com/watch?v=v1QRp3rWWaU,
,27efd010-f303-11ec-b93f-37d4db597a60,LION Society - Kothrud,Revive by Atul Enterprises,Pune,TRUE,Active,23 Jun 2022,,
,74b62522-9d0c-11ec-86ef-d3cee0a3cfcf,Meda Greens - Mysore Road,Meda Structures,Bengaluru,TRUE,Active,6 Mar 2022,https://www.youtube.com/watch?v=ud62EKpY5To,
,9dfd8d32-f2dc-11ec-8a29-0fcd97c0a3b5,Navami Landmaark -Mysore Road,Navami Builders & Developers Pvt Ltd,Bengaluru,TRUE,Active,23 Jun 2022,,
,de079288-f3ae-11ec-8eb6-afae54debfcc,Flowing Tree - Yelahanka,Capstone Life,Bengaluru,TRUE,Active,24 Jun 2022,,
,b98a7588-9c42-11ec-aa70-a3ca217f2009,Poddar Riviera - Shahad,Poddar Housing And Development Ltd.,Mumbai,TRUE,Active,5 Mar 2022,https://www.youtube.com/watch?v=OWuVAPHPfHM,
,e75a8e4c-9c3f-11ec-a8f3-c33e65554da6,Park Vista - Lohegaon,Choice Group Goodwill Project,Pune,TRUE,Active,5 Mar 2022,https://www.youtube.com/watch?v=kT7UmeWO-zo,
,cc83f674-9c3c-11ec-b0bb-bfed0bc44ceb,Anchor Residency - Ghatkopar West,Anchor Sky Scrapers LLP,Mumbai,TRUE,Active,5 Mar 2022,https://www.youtube.com/watch?v=cb8kMy-Cpvc,
