Story_transaction_id,Story Id,Top Up Amount,Done By,Top Up Date,Story Name,Remarks,rid
308,396,50000,Vaibhav Shinde,2022-01-29 0:00:00,Regency Avana - Kalyan West,First Wallet Recharge,1
305,394,100000,Vaibhav Shinde,2022-01-28 0:00:00,VBHC Palmhaven 2 Block A - Kengiri Hobli,First Wallet Recharge,1
1983,393,5100,Abigale Cardoz ,2022-08-04 0:00:00,Rajputana Paradise - Kandivali West,Others - Based on Approval,4
1114,393,16200,Vaibhav Shinde,2022-06-26 0:00:00,Rajputana Paradise - Kandivali West,Others - Based on Approval,3
1026,393,50000,Vaibhav Shinde,2022-06-20 0:00:00,Rajputana Paradise - Kandivali West,Top-up by Developer,2
304,393,50000,Vaibhav Shinde,2022-01-28 0:00:00,Rajputana Paradise - Kandivali West,First Wallet Recharge,1
303,392,50000,Vaibhav Shinde,2022-01-27 0:00:00,SKYE31 - Wadala,First Wallet Recharge,1
2618,391,12300,Abigale Cardoz ,2022-09-04 0:00:00,Growmore Bliss - A Wing - Malad West,Others - Based on Approval,5
1788,391,4200,Abigale Cardoz ,2022-08-03 0:00:00,Growmore Bliss - A Wing - Malad West,Others - Based on Approval,4
1263,391,2100,Abigale Cardoz ,2022-06-30 0:00:00,Growmore Bliss - A Wing - Malad West,Others - Based on Approval,3
1171,391,3600,Vaibhav Shinde,2022-06-28 0:00:00,Growmore Bliss - A Wing - Malad West,Others - Based on Approval,2
302,391,100000,Vaibhav Shinde,2022-01-27 0:00:00,Growmore Bliss - A Wing - Malad West,First Wallet Recharge,1
2997,390,70500,Abigale Cardoz ,2022-09-06 0:00:00,Surya Humming Bird - Whitefield,Others - Based on Approval,4
2478,390,423729,Vaibhav Shinde,2022-09-03 0:00:00,Surya Humming Bird - Whitefield,Top-up From Developer - Recharged,3
2107,390,3000,Abigale Cardoz ,2022-08-04 0:00:00,Surya Humming Bird - Whitefield,Others - Based on Approval,2
301,390,100000,Vaibhav Shinde,2022-01-27 0:00:00,Surya Humming Bird - Whitefield,First Wallet Recharge,1
300,389,50000,Vaibhav Shinde,2022-01-27 0:00:00,La-Ville - Sarjapur,First Wallet Recharge,1
2741,388,12000,Abigale Cardoz ,2022-09-06 0:00:00,Monarch Aqua - KR Puram,Others - Based on Approval,3
1898,388,6500,Abigale Cardoz ,2022-08-03 0:00:00,Monarch Aqua - KR Puram,Others - Based on Approval,2
299,388,100000,Vaibhav Shinde,2022-01-27 0:00:00,Monarch Aqua - KR Puram,First Wallet Recharge,1
2945,387,11400,Abigale Cardoz ,2022-09-06 0:00:00,Tycoons Elevance - Kalyan West,Others - Based on Approval,3
2136,387,5700,Abigale Cardoz ,2022-08-04 0:00:00,Tycoons Elevance - Kalyan West,Others - Based on Approval,2
296,387,500000,Vaibhav Shinde,2022-01-26 0:00:00,Tycoons Elevance - Kalyan West,First Wallet Recharge,1
2923,386,600,Abigale Cardoz ,2022-09-06 0:00:00,Vision Eternity - Marunji,Others - Based on Approval,3
2159,386,1500,Abigale Cardoz ,2022-08-04 0:00:00,Vision Eternity - Marunji,Others - Based on Approval,2
297,386,100000,Vaibhav Shinde,2022-01-26 0:00:00,Vision Eternity - Marunji,First Wallet Recharge,1
2591,384,3900,Abigale Cardoz ,2022-09-04 0:00:00,Ganraj Skydale - Mohammadwadi,Others - Based on Approval,3
1771,384,4500,Abigale Cardoz ,2022-08-03 0:00:00,Ganraj Skydale - Mohammadwadi,Others - Based on Approval,2
295,384,100000,Vaibhav Shinde,2022-01-26 0:00:00,Ganraj Skydale - Mohammadwadi,First Wallet Recharge,1
298,383,50000,Vaibhav Shinde,2022-01-26 0:00:00,Jaswanti Landmark - Vikhroli West,First Wallet Recharge,1
961,382,400000,Vaibhav Shinde,2022-06-10 0:00:00,Vardhman Flora - Byculla East,Top-up by Developer,3
933,382,20000,Vaibhav Shinde,2022-06-06 0:00:00,Vardhman Flora - Byculla East,Top-up by Developer,2
195,382,40000,Vaibhav Shinde,2022-01-22 0:00:00,Vardhman Flora - Byculla East,First Wallet Recharge,1
194,381,20000,Vaibhav Shinde,2022-01-22 0:00:00,Vardhman Grandeur - Andheri West,First Wallet Recharge,1
193,380,40000,Vaibhav Shinde,2022-01-22 0:00:00,Vardhman Habitat - Byculla East,First Wallet Recharge,1
192,379,1000000,Vaibhav Shinde,2022-01-22 0:00:00,Godrej Riviera - Kalyan,First Wallet Recharge,1
2712,378,600,Abigale Cardoz ,2022-09-05 0:00:00,Manik Signia - Shivaji Nagar,Others - Based on Approval,2
191,378,30000,Vaibhav Shinde,2022-01-22 0:00:00,Manik Signia - Shivaji Nagar,First Wallet Recharge,1
190,377,50000,Vaibhav Shinde,2022-01-22 0:00:00,Shaurya Residence - Lohegaon,First Wallet Recharge,1
3026,376,4200,Abigale Cardoz ,2022-09-06 0:00:00,Theia Business Park	 - Punawale,Others - Based on Approval,3
2128,376,1200,Abigale Cardoz ,2022-08-04 0:00:00,Theia Business Park	 - Punawale,Others - Based on Approval,2
189,376,30000,Vaibhav Shinde,2022-01-22 0:00:00,Theia Business Park	 - Punawale,First Wallet Recharge,1
2920,375,2100,Abigale Cardoz ,2022-09-06 0:00:00,W BIZ - Bhumkar Chowk,Others - Based on Approval,3
2164,375,1800,Abigale Cardoz ,2022-08-04 0:00:00,W BIZ - Bhumkar Chowk,Others - Based on Approval,2
188,375,40000,Vaibhav Shinde,2022-01-22 0:00:00,W BIZ - Bhumkar Chowk,First Wallet Recharge,1
2576,374,900,Abigale Cardoz ,2022-09-04 0:00:00,Eon One - Prabhadevi,Others - Based on Approval,2
187,374,100000,Vaibhav Shinde,2022-01-21 0:00:00,Eon One - Prabhadevi,First Wallet Recharge,1
2975,373,10200,Abigale Cardoz ,2022-09-06 0:00:00,Sparsh - Malad West,Others - Based on Approval,3
2082,373,4200,Abigale Cardoz ,2022-08-04 0:00:00,Sparsh - Malad West,Others - Based on Approval,2
186,373,50000,Vaibhav Shinde,2022-01-21 0:00:00,Sparsh - Malad West,First Wallet Recharge,1
185,372,30000,Vaibhav Shinde,2022-01-21 0:00:00,Happy Home - Taloja,First Wallet Recharge,1
2789,371,4500,Abigale Cardoz ,2022-09-06 0:00:00,Parijas Zenith - Kalyan East,Others - Based on Approval,4
1937,371,6600,Abigale Cardoz ,2022-08-03 0:00:00,Parijas Zenith - Kalyan East,Others - Based on Approval,3
1106,371,3000,Vaibhav Shinde,2022-06-26 0:00:00,Parijas Zenith - Kalyan East,Others - Based on Approval,2
184,371,50000,Vaibhav Shinde,2022-01-21 0:00:00,Parijas Zenith - Kalyan East,First Wallet Recharge,1
1639,370,8700,Abigale Cardoz ,2022-08-02 0:00:00,Agarwal Paramount - Virar West,Others - Based on Approval,6
716,370,300000,Vaibhav Shinde,2022-04-29 0:00:00,Agarwal Paramount - Virar West,Top-up by Developer,5
626,370,150000,Vaibhav Shinde,2022-04-12 0:00:00,Agarwal Paramount - Virar West,Top-up by Developer,4
564,370,75000,Vaibhav Shinde,2022-03-30 0:00:00,Agarwal Paramount - Virar West,Top-up by Developer,3
398,370,75000,Vaibhav Shinde,2022-02-24 0:00:00,Agarwal Paramount - Virar West,Top-up by Developer,2
183,370,75000,Vaibhav Shinde,2022-01-21 0:00:00,Agarwal Paramount - Virar West,First Wallet Recharge,1
1766,369,5400,Abigale Cardoz ,2022-08-03 0:00:00,Gala - Malad East		,Others - Based on Approval,2
216,369,50000,Vaibhav Shinde,2022-01-25 0:00:00,Gala - Malad East		,First Wallet Recharge,1
3020,368,3900,Abigale Cardoz ,2022-09-06 0:00:00,The Palazzo - Santacruz East,Others - Based on Approval,3
2124,368,900,Abigale Cardoz ,2022-08-04 0:00:00,The Palazzo - Santacruz East,Others - Based on Approval,2
182,368,100000,Vaibhav Shinde,2022-01-18 0:00:00,The Palazzo - Santacruz East,First Wallet Recharge,1
1155,367,4500,Vaibhav Shinde,2022-06-28 0:00:00,Bay View - Mazgaon West,Others - Based on Approval,3
966,367,100000,Vaibhav Shinde,2022-06-10 0:00:00,Bay View - Mazgaon West,Top-up by Developer,2
179,367,50000,Vaibhav Shinde,2022-01-15 0:00:00,Bay View - Mazgaon West,First Wallet Recharge,1
1289,366,6900,Abigale Cardoz ,2022-06-30 0:00:00,Roha Vatika - Kurla East			,Others - Based on Approval,2
178,366,100000,Vaibhav Shinde,2022-01-15 0:00:00,Roha Vatika - Kurla East			,First Wallet Recharge,1
3002,365,1200,Abigale Cardoz ,2022-09-06 0:00:00,Swaroop Residency - Ghatkopar East,Others - Based on Approval,4
1403,365,75000,Vaibhav Shinde,2022-07-08 0:00:00,Swaroop Residency - Ghatkopar East,Top up By Developer - Transferred from Swaroop Avenue,3
1205,365,6900,Vaibhav Shinde,2022-06-28 0:00:00,Swaroop Residency - Ghatkopar East,Others - Based on Approval,2
176,365,50000,Vaibhav Shinde,2022-01-14 0:00:00,Swaroop Residency - Ghatkopar East,First Wallet Recharge,1
2601,364,12300,Abigale Cardoz ,2022-09-04 0:00:00,Golden Winds - Lohegaon,Others - Based on Approval,3
1777,364,8100,Abigale Cardoz ,2022-08-03 0:00:00,Golden Winds - Lohegaon,Others - Based on Approval,2
174,364,50000,Vaibhav Shinde,2022-01-13 0:00:00,Golden Winds - Lohegaon,First Wallet Recharge,1
2167,363,5100,Abigale Cardoz ,2022-08-04 0:00:00,Wildwoods - Wagholi,Others - Based on Approval,3
896,363,30000,Vaibhav Shinde,2022-06-03 0:00:00,Wildwoods - Wagholi,Top up By Developer - Transferred from Swapnalok - 30000,2
173,363,50000,Vaibhav Shinde,2022-01-13 0:00:00,Wildwoods - Wagholi,First Wallet Recharge,1
172,362,100000,Vaibhav Shinde,2022-01-13 0:00:00,Codename Pride of 90 feet - Ghatkopar East,First Wallet Recharge,1
1974,361,11400,Abigale Cardoz ,2022-08-04 0:00:00,Puraniks City Neral,Others - Based on Approval,3
1013,361,-420000,Vaibhav Shinde,2022-06-17 0:00:00,Puraniks City Neral,Other - Outstanding,2
171,361,500000,Vaibhav Shinde,2022-01-13 0:00:00,Puraniks City Neral,First Wallet Recharge,1
169,360,50000,Vaibhav Shinde,2022-01-13 0:00:00,Park Mist - Dadar West,First Wallet Recharge,1
170,359,50000,Vaibhav Shinde,2022-01-13 0:00:00,Amore - Andheri West,First Wallet Recharge,1
2953,358,3000,Abigale Cardoz ,2022-09-06 0:00:00,Sigma Aventino - Wanowrie Annex,Others - Based on Approval,3
2064,358,2000,Abigale Cardoz ,2022-08-04 0:00:00,Sigma Aventino - Wanowrie Annex,Others - Based on Approval,2
168,358,100000,Vaibhav Shinde,2022-01-11 0:00:00,Sigma Aventino - Wanowrie Annex,First Wallet Recharge,1
1956,357,300,Abigale Cardoz ,2022-08-03 0:00:00,Pragati Serene - Mohammadwadi,Others - Based on Approval,3
1549,357,14700,Vaibhav Shinde,2022-07-26 0:00:00,Pragati Serene - Mohammadwadi,Top up By Developer - Top up based on approval..,2
167,357,100000,Vaibhav Shinde,2022-01-10 0:00:00,Pragati Serene - Mohammadwadi,First Wallet Recharge,1
159,356,50000,Vaibhav Shinde,2022-01-08 0:00:00,Honeydew Shopping Plaza - Mulshi,First Wallet Recharge,1
160,355,100000,Vaibhav Shinde,2022-01-08 0:00:00,Raunak City Phase 4 - Kalyan,First Wallet Recharge,1
2921,354,900,Abigale Cardoz ,2022-09-06 0:00:00,VKG Park Estate Andheri East,Others - Based on Approval,6
2161,354,4500,Abigale Cardoz ,2022-08-04 0:00:00,VKG Park Estate Andheri East,Others - Based on Approval,5
1270,354,1200,Abigale Cardoz ,2022-06-30 0:00:00,VKG Park Estate Andheri East,Others - Based on Approval,4
1190,354,3000,Vaibhav Shinde,2022-06-28 0:00:00,VKG Park Estate Andheri East,Others - Based on Approval,3
555,354,5100,Vaibhav Shinde,2022-03-29 0:00:00,VKG Park Estate Andheri East,Top-up by Developer,2
158,354,300000,Vaibhav Shinde,2022-01-08 0:00:00,VKG Park Estate Andheri East,First Wallet Recharge,1
2659,353,3900,Abigale Cardoz ,2022-09-05 0:00:00,Kaatyayni Heights - Andheri East,Others - Based on Approval,3
1823,353,7200,Abigale Cardoz ,2022-08-03 0:00:00,Kaatyayni Heights - Andheri East,Others - Based on Approval,2
162,353,100000,Vaibhav Shinde,2022-01-08 0:00:00,Kaatyayni Heights - Andheri East,First Wallet Recharge,1
2462,352,1200,Abigale Cardoz ,2022-09-03 0:00:00,Ambrosia Galaxy - Baner,Others - Based on Approval,2
163,352,100000,Vaibhav Shinde,2022-01-08 0:00:00,Ambrosia Galaxy - Baner,First Wallet Recharge,1
161,351,30000,Vaibhav Shinde,2022-01-08 0:00:00,King's Court at The Residences,First Wallet Recharge,1
1393,350,-300,Vaibhav Shinde,2022-07-07 0:00:00,Nirvaana Pearl - Chembur East,Others - Based on Approval,3
1242,350,6600,Abigale Cardoz ,2022-06-30 0:00:00,Nirvaana Pearl - Chembur East,Others - Based on Approval,2
155,350,33000,Vaibhav Shinde,2022-01-07 0:00:00,Nirvaana Pearl - Chembur East,First Wallet Recharge,1
2622,349,5400,Abigale Cardoz ,2022-09-04 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,Others - Based on Approval,10
2268,349,25000,Vaibhav Shinde,2022-08-16 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,Top-up by Developer,9
1795,349,26400,Abigale Cardoz ,2022-08-03 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,Others - Based on Approval,8
1414,349,22900,Vaibhav Shinde,2022-07-11 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,Top up By Developer - Transferred from Gurukrupa Vyom,7
1387,349,-300,Vaibhav Shinde,2022-07-07 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,Others - Based on Approval,6
1066,349,21300,Vaibhav Shinde,2022-06-26 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,Others - Based on Approval,5
897,349,34000,Vaibhav Shinde,2022-06-03 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,Top up from Developer,4
629,349,25000,Vaibhav Shinde,2022-04-13 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,Top-up by Developer,3
436,349,25000,Vaibhav Shinde,2022-03-07 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,Top-up by Developer,2
153,349,25000,Vaibhav Shinde,2022-01-06 0:00:00,Gurukrupa Ghanshyam - Ghatkopar East,First Wallet Recharge,1
1413,348,-22900,Vaibhav Shinde,2022-07-11 0:00:00,Gurukrupa Vyom - Juhu,Other - Transfer to Gurukrupa Ghanshyam,2
154,348,25000,Vaibhav Shinde,2022-01-06 0:00:00,Gurukrupa Vyom - Juhu,First Wallet Recharge,1
151,347,50000,Vaibhav Shinde,2022-01-06 0:00:00,Konark Meadows - Kalyan West,First Wallet Recharge,1
152,346,30000,Vaibhav Shinde,2022-01-06 0:00:00,Arya & Ira - Kalyan West,First Wallet Recharge,1
1311,345,5100,Abigale Cardoz ,2022-06-30 0:00:00,Aagman Residency - Mulund West,Others - Based on Approval,2
150,345,25000,Vaibhav Shinde,2022-01-06 0:00:00,Aagman Residency - Mulund West,First Wallet Recharge,1
149,344,25000,Vaibhav Shinde,2022-01-04 0:00:00,Vivan Homes - Andheri West	,First Wallet Recharge,1
180,343,33000,Vaibhav Shinde,2022-01-17 0:00:00,Shri Sadashiv - Santacruz East,First Wallet Recharge,1
156,342,500000,Vaibhav Shinde,2022-01-07 0:00:00,4 Taljai Hills - Dhankawadi,First Wallet Recharge,1
1955,341,42300,Abigale Cardoz ,2022-08-03 0:00:00,Pote Nilaya - Panvel,Others - Based on Approval,4
1041,341,100000,Vaibhav Shinde,2022-06-23 0:00:00,Pote Nilaya - Panvel,Top-up by Developer,3
416,341,100000,Vaibhav Shinde,2022-03-01 0:00:00,Pote Nilaya - Panvel,Top-up by Developer,2
147,341,100000,Vaibhav Shinde,2021-12-31 0:00:00,Pote Nilaya - Panvel,First Wallet Recharge,1
2754,340,15300,Abigale Cardoz ,2022-09-06 0:00:00,NG Dimond Hill - Miraroad East,Others - Based on Approval,6
1911,340,10500,Abigale Cardoz ,2022-08-03 0:00:00,NG Dimond Hill - Miraroad East,Others - Based on Approval,5
1399,340,200000,Vaibhav Shinde,2022-07-08 0:00:00,NG Dimond Hill - Miraroad East,Top-up by Developer,4
1220,340,49800,Abigale Cardoz ,2022-06-30 0:00:00,NG Dimond Hill - Miraroad East,Others - Based on Approval,3
906,340,350000,Vaibhav Shinde,2022-06-04 0:00:00,NG Dimond Hill - Miraroad East,Top up By Developer - Transferred from NG Eclat,2
146,340,100000,Vaibhav Shinde,2021-12-31 0:00:00,NG Dimond Hill - Miraroad East,First Wallet Recharge,1
1913,339,12300,Abigale Cardoz ,2022-08-03 0:00:00,NG Platinum City - Vasai East,Others - Based on Approval,5
1398,339,100000,Vaibhav Shinde,2022-07-08 0:00:00,NG Platinum City - Vasai East,Top-up by Developer,4
1281,339,29100,Abigale Cardoz ,2022-06-30 0:00:00,NG Platinum City - Vasai East,Others - Based on Approval,3
908,339,75000,Vaibhav Shinde,2022-06-04 0:00:00,NG Platinum City - Vasai East,Top up By Developer - Transferred from NG Eclat,2
145,339,100000,Vaibhav Shinde,2021-12-31 0:00:00,NG Platinum City - Vasai East,First Wallet Recharge,1
2599,338,300,Abigale Cardoz ,2022-09-04 0:00:00,Gobind Bhavan - Khar West,Others - Based on Approval,2
144,338,33000,Vaibhav Shinde,2021-12-31 0:00:00,Gobind Bhavan - Khar West,First Wallet Recharge,1
143,337,33000,Vaibhav Shinde,2021-12-31 0:00:00,Ganesh Bhuvan - Vile Parle West,First Wallet Recharge,1
1014,336,-165000,Vaibhav Shinde,2022-06-17 0:00:00,Puraniks City Reserva - Thane West,Other - Outstanding,2
142,336,200000,Vaibhav Shinde,2021-12-30 0:00:00,Puraniks City Reserva - Thane West,First Wallet Recharge,1
213,335,100000,Vaibhav Shinde,2022-01-25 0:00:00,Sai Aradhya - Dadar West,First Wallet Recharge,1
1391,334,-300,Vaibhav Shinde,2022-07-07 0:00:00,Nirvaana Crown - Chembur East,Others - Based on Approval,3
1241,334,6600,Abigale Cardoz ,2022-06-30 0:00:00,Nirvaana Crown - Chembur East,Others - Based on Approval,2
166,334,33000,Vaibhav Shinde,2022-01-08 0:00:00,Nirvaana Crown - Chembur East,First Wallet Recharge,1
2512,333,1800,Abigale Cardoz ,2022-09-03 0:00:00,Brand Square - Pimple Saudagar,Others - Based on Approval,3
1697,333,300,Abigale Cardoz ,2022-08-02 0:00:00,Brand Square - Pimple Saudagar,Others - Based on Approval,2
135,333,50000,Vaibhav Shinde,2021-12-29 0:00:00,Brand Square - Pimple Saudagar,First Wallet Recharge,1
2934,332,900,Abigale Cardoz ,2022-09-06 0:00:00,Vantage 21 - Pimple Soudagar,Others - Based on Approval,3
2146,332,900,Abigale Cardoz ,2022-08-04 0:00:00,Vantage 21 - Pimple Soudagar,Others - Based on Approval,2
134,332,50000,Vaibhav Shinde,2021-12-29 0:00:00,Vantage 21 - Pimple Soudagar,First Wallet Recharge,1
2727,331,300,Abigale Cardoz ,2022-09-05 0:00:00,Midtown Bay - Mahim West,Others - Based on Approval,4
1892,331,1500,Abigale Cardoz ,2022-08-03 0:00:00,Midtown Bay - Mahim West,Others - Based on Approval,3
1184,331,900,Vaibhav Shinde,2022-06-28 0:00:00,Midtown Bay - Mahim West,Others - Based on Approval,2
131,331,500000,Vaibhav Shinde,2021-12-28 0:00:00,Midtown Bay - Mahim West,First Wallet Recharge,1
3070,330,-100000,Vaibhav Shinde,2022-09-12 0:00:00,WonderCity - Badlapur East,Other - Correction,6
2915,330,2700,Abigale Cardoz ,2022-09-06 0:00:00,WonderCity - Badlapur East,Others - Based on Approval,5
2170,330,3000,Abigale Cardoz ,2022-08-04 0:00:00,WonderCity - Badlapur East,Others - Based on Approval,4
1381,330,-300,Vaibhav Shinde,2022-07-07 0:00:00,WonderCity - Badlapur East,Others - Based on Approval,3
1136,330,18300,Vaibhav Shinde,2022-06-26 0:00:00,WonderCity - Badlapur East,Others - Based on Approval,2
130,330,500000,Vaibhav Shinde,2021-12-27 0:00:00,WonderCity - Badlapur East,First Wallet Recharge,1
2768,329,1500,Abigale Cardoz ,2022-09-06 0:00:00,One Green Park - Kondhwa,Others - Based on Approval,2
129,329,100000,Vaibhav Shinde,2021-12-27 0:00:00,One Green Park - Kondhwa,First Wallet Recharge,1
1312,328,4500,Abigale Cardoz ,2022-06-30 0:00:00,CodeName TECH D	 - Bhugaon	,Others - Based on Approval,2
128,328,30000,Vaibhav Shinde,2021-12-27 0:00:00,CodeName TECH D	 - Bhugaon	,First Wallet Recharge,1
127,327,33000,Vaibhav Shinde,2021-12-27 0:00:00,Rayan Park Residential - Govandi West,First Wallet Recharge,1
2798,326,20100,Abigale Cardoz ,2022-09-06 0:00:00,Parklane Lifeseasons - Dhanori,Others - Based on Approval,5
1942,326,1200,Abigale Cardoz ,2022-08-03 0:00:00,Parklane Lifeseasons - Dhanori,Others - Based on Approval,4
1548,326,27300,Vaibhav Shinde,2022-07-26 0:00:00,Parklane Lifeseasons - Dhanori,Top up By Developer - Top up based on approval..,3
1065,326,30000,Vaibhav Shinde,2022-06-25 0:00:00,Parklane Lifeseasons - Dhanori,Top-up by Developer,2
126,326,100000,Vaibhav Shinde,2021-12-25 0:00:00,Parklane Lifeseasons - Dhanori,First Wallet Recharge,1
2156,325,300,Abigale Cardoz ,2022-08-04 0:00:00,Vishal Belleza - Hadapsar,Others - Based on Approval,2
125,325,100000,Vaibhav Shinde,2021-12-25 0:00:00,Vishal Belleza - Hadapsar,First Wallet Recharge,1
124,324,100000,Vaibhav Shinde,2021-12-25 0:00:00,Runal  Spacio - Ravet,First Wallet Recharge,1
123,323,50000,Vaibhav Shinde,2021-12-25 0:00:00,Runal Gateway - Ravet,First Wallet Recharge,1
122,322,100000,Vaibhav Shinde,2021-12-24 0:00:00,Kaneri Heights - Naigaon East,First Wallet Recharge,1
2675,321,7200,Abigale Cardoz ,2022-09-05 0:00:00,Konark Virtue - Mundhwa,Others - Based on Approval,4
1839,321,4200,Abigale Cardoz ,2022-08-03 0:00:00,Konark Virtue - Mundhwa,Others - Based on Approval,3
1545,321,18900,Vaibhav Shinde,2022-07-26 0:00:00,Konark Virtue - Mundhwa,Top up By Developer - Top up based on approval..,2
121,321,100000,Vaibhav Shinde,2021-12-24 0:00:00,Konark Virtue - Mundhwa,First Wallet Recharge,1
1321,320,2100,Abigale Cardoz ,2022-06-30 0:00:00,Teenmurty Summit - Borivali East,Others - Based on Approval,2
120,320,30000,Vaibhav Shinde,2021-12-24 0:00:00,Teenmurty Summit - Borivali East,First Wallet Recharge,1
2600,319,4500,Abigale Cardoz ,2022-09-04 0:00:00,Golden Heights @ SMGK Urbana - Jogeshwari West,Others - Based on Approval,4
1776,319,3000,Abigale Cardoz ,2022-08-03 0:00:00,Golden Heights @ SMGK Urbana - Jogeshwari West,Others - Based on Approval,3
1541,319,3300,Vaibhav Shinde,2022-07-26 0:00:00,Golden Heights @ SMGK Urbana - Jogeshwari West,Top up By Developer - Top Up Based on approval,2
119,319,50000,Vaibhav Shinde,2021-12-22 0:00:00,Golden Heights @ SMGK Urbana - Jogeshwari West,First Wallet Recharge,1
118,318,100000,Vaibhav Shinde,2021-12-22 0:00:00,Viraj Tower - Selten ISLE - Thane West,First Wallet Recharge,1
2174,317,600,Abigale Cardoz ,2022-08-04 0:00:00,Zee Shaan - Vile Parle East,Others - Based on Approval,3
1300,317,300,Abigale Cardoz ,2022-06-30 0:00:00,Zee Shaan - Vile Parle East,Others - Based on Approval,2
136,317,500000,Vaibhav Shinde,2021-12-29 0:00:00,Zee Shaan - Vile Parle East,First Wallet Recharge,1
918,316,30000,Vaibhav Shinde,2022-06-04 0:00:00,Parkside - Andheri East,Top up from Developer,2
117,316,30000,Vaibhav Shinde,2021-12-20 0:00:00,Parkside - Andheri East,First Wallet Recharge,1
3024,315,1500,Abigale Cardoz ,2022-09-06 0:00:00,The Views - Ghatkopar East,Others - Based on Approval,5
2127,315,300,Abigale Cardoz ,2022-08-04 0:00:00,The Views - Ghatkopar East,Others - Based on Approval,4
1129,315,26300,Vaibhav Shinde,2022-06-26 0:00:00,The Views - Ghatkopar East,Others - Based on Approval,3
867,315,500000,Vaibhav Shinde,2022-06-02 0:00:00,The Views - Ghatkopar East,Top-up by Developer,2
116,315,33000,Vaibhav Shinde,2021-12-20 0:00:00,The Views - Ghatkopar East,First Wallet Recharge,1
141,314,100000,Vaibhav Shinde,2021-12-30 0:00:00,Puraniks Unicorn - Thane West,Top-up by Developer,2
115,314,100000,Vaibhav Shinde,2021-12-19 0:00:00,Puraniks Unicorn - Thane West,First Wallet Recharge,1
114,313,100000,Vaibhav Shinde,2021-12-19 0:00:00,Raunak Supreme - Thane West,First Wallet Recharge,1
113,312,100000,Vaibhav Shinde,2021-12-18 0:00:00,Sai Proviso county - Panvel,First Wallet Recharge,1
112,311,100000,Vaibhav Shinde,2021-12-18 0:00:00,Westbay - Bandra West,First Wallet Recharge,1
164,310,100000,Vaibhav Shinde,2022-01-08 0:00:00,K Ville - Kiwale,First Wallet Recharge,1
165,309,50000,Vaibhav Shinde,2022-01-08 0:00:00,Bluegrass Residences - Kalyani Nagar,First Wallet Recharge,1
2857,308,600,Abigale Cardoz ,2022-09-06 0:00:00,Runwal Nirvana - Parel East,Others - Based on Approval,5
2335,308,30000,Vaibhav Shinde,2022-08-23 0:00:00,Runwal Nirvana - Parel East,Top-up from Developer - 30K Transferred from Lotus Crown,4
1340,308,3000,Abigale Cardoz ,2022-07-01 0:00:00,Runwal Nirvana - Parel East,Others - Based on Approval,3
919,308,25000,Vaibhav Shinde,2022-06-04 0:00:00,Runwal Nirvana - Parel East,Top up from Developer,2
111,308,30000,Vaibhav Shinde,2021-12-17 0:00:00,Runwal Nirvana - Parel East,First Wallet Recharge,1
110,307,100000,Vaibhav Shinde,2021-12-16 0:00:00,Sai Proviso Icon - Navi Mumbai,First Wallet Recharge,1
109,306,100000,Vaibhav Shinde,2021-12-16 0:00:00,Sai Proviso Sapphire - Navi Mumbai	,First Wallet Recharge,1
108,305,100000,Vaibhav Shinde,2021-12-16 0:00:00,Raunak 108 - Thane West,First Wallet Recharge,1
1859,304,1200,Abigale Cardoz ,2022-08-03 0:00:00,Maatr Skye - Kalyan West,Others - Based on Approval,2
107,304,50000,Vaibhav Shinde,2021-12-16 0:00:00,Maatr Skye - Kalyan West,First Wallet Recharge,1
2824,303,300,Abigale Cardoz ,2022-09-06 0:00:00,Princecare Zinnia  - Mahim West,Others - Based on Approval,3
1969,303,300,Abigale Cardoz ,2022-08-03 0:00:00,Princecare Zinnia  - Mahim West,Others - Based on Approval,2
105,303,50000,Vaibhav Shinde,2021-12-16 0:00:00,Princecare Zinnia  - Mahim West,First Wallet Recharge,1
104,302,30000,Vaibhav Shinde,2021-12-16 0:00:00,The Work Club  - Pimpri,First Wallet Recharge,1
1015,301,-15000,Vaibhav Shinde,2022-06-17 0:00:00,Puraniks City Reserva Commercial - Thane West		,Other - Outstanding,2
103,301,50000,Vaibhav Shinde,2021-12-16 0:00:00,Puraniks City Reserva Commercial - Thane West		,First Wallet Recharge,1
1018,300,-14000,Vaibhav Shinde,2022-06-17 0:00:00,Rumah Bali Commercial - Thane West,Other - Outstanding,2
102,300,50000,Vaibhav Shinde,2021-12-16 0:00:00,Rumah Bali Commercial - Thane West,First Wallet Recharge,1
1016,299,-30000,Vaibhav Shinde,2022-06-17 0:00:00,Puraniks Zeneeth - Mulund West,Other - Outstanding,2
100,299,50000,Vaibhav Shinde,2021-12-16 0:00:00,Puraniks Zeneeth - Mulund West,First Wallet Recharge,1
